LOCNUM,SOURCE,REPTRYLD,WEEDED,CULVATED,NUM,PLCO,LOCNO,VARYD,ANAVPRCP,BIOTEMP,SOIL,PH,RH,IRRIG,MINTEMP,MAXTEMP,GROWSEAS,YIELDLO,YIELDHI,PARTHARV,NFERT,PFERT,KFERT,PESTCIDE,HERBCIDE,SEEDLVL,MANURE,INTCROP,FUNGCIDE,RATOON,YRSOBS,AMTFERT,FERTRIAL,FROSTCO,ABSMINT,ABSMAXT,OTHFERT,YRW1,YRW2,YRSYLD,Y1YLD,Y2YLD,CONTYLD,CONTWEA,YMATCHW,VERIFIED,EXPTYPE,NTYPE,PTYPE,KTYPE,WEEDNUM,CULTNUM,WSS,TEMPORARY
"18568","XXX","1928","","","2020","283471006","0415","AA","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1742","","","2021","283471006","0415","AB","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1864","","","2022","283471006","0415","AC","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1456","","","2023","283471006","0415","AD","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","319","","","2024","283471006","0415","AD","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","","","","2025","283471006","0415","AD","104","26.8","ITU","","","R","","","","131","484","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","2261","","","2026","283471006","0415","AE","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1080","","","2027","283471006","0415","AF","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1213","","","2028","283471006","0415","AG","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","362","","","2029","283471006","0415","AG","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","","","","2030","283471006","0415","AG","104","26.8","ITU","","","R","","","","173","509","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1265","","","2031","283471006","0415","AH","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1679","","","2032","283471006","0415","AI","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","","","","2033","283471006","0415","AT","104","26.8","ITU","","","R","","","","173","484","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","270","","","2034","283471006","0415","AK","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","","","","2035","283471006","0415","AK","104","26.8","ITU","","","R","","","","127","520","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","871","","","2036","283471006","0415","AK","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1438","","","2037","283471006","0415","AL","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","1053","","","2038","283471006","0415","AM","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","244","","","2039","283471006","0415","AT","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","445","","","2040","283471006","0415","AW","104","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18568","XXX","","","","2041","283471006","0415","AW","104","26.8","ITU","","","R","","","","255","647","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18569","XXX","717","","","2042","38093002","0416","BD","653","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18569","XXX","624","","","2043","38093002","0416","BE","653","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18569","XXX","476","","","2044","38093002","0416","BF","653","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18569","XXX","450","","","2045","38093002","0416","BG","653","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18569","XXX","431","","","2046","38093002","0416","BH","653","26.8","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1788","","","2047","38093002","0417","AP","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","557","","","2048","38093002","0417","AQ","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","2667","","","2049","38093002","0417","AR","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","2778","","","2050","38093002","0417","AS","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","2778","","","2051","38093002","0417","AT","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1667","","","2052","38093002","0417","AU","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","2057","","","2053","38093002","0417","AV","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1945","","","2054","38093002","0417","AW","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1111","","","2055","38093002","0417","AX","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1389","","","2056","38093002","0417","AY","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","2500","","","2057","38093002","0417","AZ","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1945","","","2058","38093002","0417","BA","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","1945","","","2059","38093002","0417","BB","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18570","XXX","2778","","","2060","38093002","0417","BC","640","27.5","VUP","","","0","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","957","","","2061","283471006","0418","AA","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","830","","","2062","283471006","0418","AB","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","476","","","2063","283471006","0418","AC","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","961","","","2064","283471006","0418","AD","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","778","","","2065","283471006","0418","AE","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","806","","","2066","283471006","0418","AF","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","705","","","2067","283471006","0418","AG","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","616","","","2068","283471006","0418","AH","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","784","","","2069","283471006","0418","AI","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","681","","","2070","283471006","0418","AJ","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","411","","","2071","283471006","0418","AK","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","557","","","2072","283471006","0418","AL","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18571","XXX","495","","","2073","283471006","0418","AM","1740","26.7","ITU","","","R","","","","","","SD","","","","","","","","","","","","","","","","","","","","","","","","","","V","","","","","","","1",""
"18572","XXX","17800","","","2074","87003000","0419","AT","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","15800","","","2075","87003000","0419","AH","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","12800","","","2076","87003000","0419","AP","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","10300","","","2077","87003000","0419","AI","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","8300","","","2078","87003000","0419","AL","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","7300","","","2079","87003000","0419","AQ","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","7000","","","2080","87003000","0419","AO","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
"18572","XXX","7000","","","2081","87003000","0419","AJ","1857","26.7","ITU","","","R","","","","","","TU","X","X","X","","","","","","","","32","","","","","","","","","","","","","","","V","","NX","PX","KX","","","1",""
